,education_attained,enrollment_status,age,sample_weight,employed
867,07,0,11.0,12.0,1
868,16,0,59.0,14.0,1
869,20,0,32.0,16.0,1
870,19,0,31.0,14.0,1
871,02,1,4.0,19.0,1
872,19,0,56.0,24.0,1
873,21,0,58.0,22.0,1
874,19,0,37.0,75.0,1
875,16,0,34.0,72.0,1
876,09,0,13.0,65.0,1
877,04,0,8.0,66.0,1
878,01,0,4.0,68.0,1
879,17,0,40.0,22.0,1
880,04,0,8.0,23.0,1
881,02,0,4.0,23.0,1
882,16,0,66.0,28.0,1
883,20,0,33.0,21.0,1
884,16,0,44.0,23.0,1
885,16,0,47.0,18.0,1
886,17,0,23.0,30.0,1
887,17,0,19.0,31.0,1
888,13,0,16.0,22.0,1
889,01,0,4.0,23.0,1
890,20,0,43.0,25.0,1
891,19,0,42.0,31.0,1
892,21,0,55.0,11.0,0
893,18,0,81.0,15.0,1
894,20,0,65.0,19.0,1
895,17,0,37.0,3.0,0
896,21,0,1.0,4.0,1
897,16,0,41.0,3.0,0
898,03,0,48.0,4.0,1
899,16,0,20.0,7.0,1
900,10,0,13.0,4.0,1
901,12,0,42.0,5.0,1
902,16,0,82.0,15.0,1
903,21,1,55.0,17.0,1
904,16,0,23.0,28.0,1
905,18,0,21.0,26.0,1
906,19,0,48.0,16.0,1
907,18,0,58.0,16.0,1
908,15,1,18.0,17.0,1
909,16,0,82.0,13.0,1
910,16,0,56.0,16.0,1
911,18,0,71.0,11.0,1
912,19,0,68.0,11.0,1
913,20,0,29.0,15.0,1
914,16,0,30.0,13.0,1
915,16,0,39.0,11.0,1
916,17,0,40.0,13.0,1
917,17,0,70.0,23.0,1
918,16,0,80.0,21.0,1
919,16,0,75.0,59.0,1
920,20,0,50.0,14.0,1
921,14,0,49.0,15.0,1
922,10,0,14.0,19.0,1
923,08,0,11.0,18.0,1
924,20,0,24.0,19.0,1
925,19,0,61.0,14.0,1
926,20,0,56.0,11.0,1
927,21,0,56.0,18.0,1
928,23,0,39.0,3.0,1
929,18,0,42.0,17.0,1
930,19,0,41.0,16.0,1
931,05,0,8.0,14.0,1
932,03,0,7.0,15.0,1
933,01,0,3.0,18.0,1
934,18,0,70.0,18.0,1
935,14,0,80.0,12.0,1
936,16,0,76.0,12.0,1
937,16,0,84.0,17.0,1
938,16,0,33.0,21.0,1
939,16,0,44.0,21.0,1
940,06,0,9.0,22.0,1
941,16,1,39.0,22.0,1
942,21,1,28.0,19.0,1
943,21,0,0.0,16.0,1
944,16,1,41.0,27.0,1
945,16,1,38.0,26.0,1
946,14,1,17.0,33.0,0
947,21,1,67.0,18.0,1
948,19,1,59.0,27.0,1
949,21,0,48.0,14.0,1
950,21,0,50.0,14.0,1
951,21,0,22.0,15.0,0
952,16,0,18.0,13.0,1
953,20,0,42.0,29.0,1
954,18,0,22.0,33.0,1
955,11,0,15.0,25.0,1
956,21,0,64.0,22.0,1
957,22,0,60.0,21.0,0
958,17,0,64.0,59.0,1
959,16,0,39.0,14.0,1
960,20,1,39.0,13.0,1
961,12,1,17.0,16.0,1
962,13,0,15.0,13.0,1
963,22,0,65.0,13.0,1
964,19,0,62.0,12.0,1
965,21,0,75.0,20.0,1
966,21,0,83.0,23.0,1
967,19,0,30.0,15.0,1
968,20,0,29.0,15.0,1
969,21,0,2.0,19.0,1
970,06,0,9.0,15.0,1
971,16,0,70.0,18.0,1
972,15,0,66.0,26.0,1
973,17,0,54.0,28.0,1
974,01,0,94.0,2.0,1
975,21,0,35.0,26.0,1
976,21,0,36.0,26.0,1
977,19,0,37.0,3.0,1
978,17,0,41.0,7.0,1
979,14,0,19.0,2.0,1
980,13,0,16.0,2.0,1
981,01,0,4.0,4.0,1
982,01,0,3.0,5.0,1
983,21,0,2.0,4.0,1
984,09,0,26.0,14.0,1
985,21,0,30.0,19.0,1
986,21,0,37.0,18.0,1
987,21,0,79.0,16.0,1
988,19,0,77.0,16.0,1
989,21,0,34.0,20.0,1
990,21,0,29.0,22.0,1
991,21,0,29.0,24.0,1
992,21,0,29.0,27.0,1
993,16,0,29.0,23.0,1
994,17,0,26.0,27.0,1
995,18,0,44.0,22.0,1
996,10,0,14.0,16.0,1
997,05,0,9.0,19.0,1
998,04,0,8.0,19.0,1
999,17,0,51.0,24.0,1
1000,16,0,86.0,16.0,1
1001,11,0,81.0,4.0,1
1002,19,0,33.0,37.0,1
1003,19,0,22.0,40.0,1
1004,21,0,51.0,15.0,1
1005,21,0,48.0,17.0,1
1006,19,0,18.0,13.0,1
1007,16,0,53.0,4.0,1
1008,20,0,54.0,21.0,1
1009,14,0,17.0,23.0,1
1010,22,0,55.0,20.0,1
1011,21,0,53.0,20.0,1
1012,20,0,37.0,14.0,1
1013,19,0,35.0,13.0,1
1014,14,0,17.0,14.0,1
1015,14,0,28.0,17.0,1
1016,03,0,6.0,16.0,1
1017,01,0,3.0,15.0,1
1018,01,0,75.0,29.0,1
1019,01,0,67.0,25.0,1
1020,21,0,40.0,22.0,1
1021,21,0,39.0,24.0,1
1022,08,0,11.0,20.0,1
1023,06,0,9.0,22.0,1
1024,03,0,6.0,23.0,1
1025,03,0,6.0,22.0,1
1026,17,0,82.0,22.0,1
1027,18,1,19.0,5.0,1
1028,18,0,82.0,15.0,1
1029,21,0,55.0,21.0,1
1030,13,0,16.0,21.0,1
1031,14,0,59.0,2.0,1
1032,16,0,34.0,13.0,1
1033,13,0,20.0,10.0,1
1034,21,0,1.0,10.0,1
1035,21,0,60.0,34.0,1
1036,22,0,30.0,39.0,1
1037,10,0,21.0,41.0,1
1038,19,0,59.0,13.0,1
1039,17,0,61.0,13.0,1
1040,19,0,27.0,14.0,1
1041,21,0,25.0,14.0,1
1042,05,0,8.0,10.0,1
1043,18,0,41.0,14.0,1
1044,22,0,42.0,13.0,1
1045,06,0,8.0,21.0,1
1046,16,0,53.0,12.0,1
1047,16,0,54.0,14.0,1
1048,17,0,49.0,17.0,1
1049,18,0,19.0,11.0,1
1050,15,0,17.0,14.0,1
1051,01,0,44.0,12.0,1
1052,20,0,68.0,24.0,1
1053,17,0,60.0,29.0,1
1054,16,0,24.0,14.0,1
1055,17,0,58.0,16.0,1
1056,20,1,57.0,12.0,1
1057,17,0,24.0,22.0,1
1058,17,0,27.0,21.0,1
1059,21,0,43.0,15.0,1
1060,13,0,16.0,14.0,1
1061,19,0,22.0,37.0,1
1062,19,0,27.0,49.0,1
1063,20,1,24.0,47.0,1
1064,20,1,24.0,46.0,1
1065,20,1,23.0,47.0,1
1066,19,0,36.0,18.0,1
1067,19,0,59.0,13.0,1
1068,19,0,58.0,14.0,1
1069,16,0,24.0,30.0,1
1070,16,0,26.0,29.0,1
1071,06,0,10.0,15.0,1
1072,16,0,94.0,5.0,1
1073,20,0,49.0,18.0,0
1074,22,0,45.0,21.0,0
1075,24,0,44.0,15.0,0
1076,19,0,42.0,13.0,1
1077,13,0,15.0,14.0,1
1078,11,0,13.0,15.0,1
1079,21,0,41.0,14.0,1
1080,22,0,41.0,11.0,1
1081,05,0,7.0,16.0,1
1082,02,0,4.0,14.0,1
1083,21,0,86.0,14.0,1
1084,21,0,49.0,13.0,1
1085,21,0,49.0,13.0,1
1086,16,0,84.0,4.0,1
1087,20,0,51.0,18.0,1
1088,13,0,15.0,10.0,1
1089,20,0,51.0,14.0,1
1090,21,0,53.0,11.0,1
1091,21,0,55.0,14.0,1
1092,21,0,24.0,13.0,1
1093,18,0,38.0,14.0,1
1094,09,0,11.0,12.0,1
1095,14,0,42.0,25.0,1
1096,17,0,42.0,23.0,1
1097,19,0,19.0,27.0,1
1098,13,0,15.0,23.0,1
1099,21,0,42.0,17.0,1
1100,20,0,46.0,17.0,1
1101,07,0,9.0,15.0,1
1102,06,0,8.0,15.0,1
1103,06,0,44.0,22.0,1
1104,09,0,34.0,22.0,1
1105,10,0,14.0,21.0,1
1106,03,0,7.0,15.0,1
1107,21,0,49.0,20.0,1
1108,21,0,67.0,13.0,1
1109,09,0,11.0,16.0,1
1110,12,0,34.0,49.0,1
1111,16,0,41.0,53.0,1
1112,13,0,16.0,74.0,1
1113,04,0,7.0,53.0,1
1114,16,0,23.0,8.0,1
1115,23,0,30.0,13.0,1
1116,21,0,29.0,12.0,1
1117,21,0,94.0,14.0,1
1118,21,0,94.0,15.0,1
1119,21,0,61.0,26.0,1
1120,12,0,16.0,12.0,1
1121,19,1,22.0,22.0,1
1122,01,0,36.0,20.0,1
1123,01,0,39.0,20.0,1
1124,10,0,13.0,15.0,1
1125,07,0,10.0,15.0,1
1126,05,0,8.0,23.0,1
1127,23,0,45.0,24.0,0
1128,21,1,44.0,21.0,1
1129,04,1,8.0,20.0,1
1130,21,0,69.0,16.0,1
1131,18,0,73.0,29.0,1
1132,19,0,73.0,26.0,1
1133,12,0,67.0,35.0,0
1134,21,0,44.0,22.0,1
1135,21,0,39.0,25.0,1
1136,07,0,10.0,23.0,1
1137,03,0,7.0,19.0,1
1138,16,0,70.0,16.0,1
1139,18,0,64.0,14.0,1
1140,21,0,56.0,26.0,1
1141,14,0,49.0,25.0,1
1142,21,0,39.0,14.0,1
1143,21,0,36.0,13.0,1
1144,04,0,7.0,12.0,1
1145,21,0,2.0,13.0,1
1146,16,0,94.0,4.0,1
1147,18,0,70.0,14.0,1
1148,19,0,66.0,12.0,1
1149,19,0,44.0,37.0,1
1150,08,0,11.0,42.0,1
1151,18,0,37.0,29.0,1
1152,20,0,60.0,14.0,1
1153,19,0,73.0,10.0,1
1154,19,0,22.0,25.0,1
1155,13,0,16.0,23.0,1
1156,18,0,59.0,23.0,0
1157,16,0,48.0,17.0,0
1158,20,0,30.0,17.0,1
1159,16,0,30.0,22.0,1
1160,16,0,30.0,14.0,1
1161,16,0,31.0,14.0,1
1162,06,0,9.0,15.0,1
1163,21,0,1.0,16.0,1
1164,20,0,34.0,24.0,1
1165,16,0,35.0,25.0,1
1166,01,0,3.0,20.0,1
1167,21,0,1.0,20.0,1
1168,22,0,42.0,21.0,1
1169,21,0,41.0,20.0,1
1170,09,0,13.0,18.0,1
1171,07,0,11.0,20.0,1
1172,21,0,60.0,40.0,1
1173,21,0,55.0,40.0,1
1174,21,0,33.0,46.0,1
1175,16,0,27.0,63.0,1
1176,21,0,34.0,42.0,1
1177,16,0,94.0,10.0,1
1178,01,0,57.0,25.0,1
1179,16,0,28.0,29.0,1
1180,01,0,19.0,29.0,1
1181,14,0,53.0,8.0,1
1182,16,0,34.0,9.0,1
1183,19,0,27.0,62.0,1
1184,19,0,25.0,63.0,1
1185,20,0,50.0,18.0,1
1186,19,0,50.0,16.0,1
1187,08,0,10.0,16.0,1
1188,10,0,14.0,15.0,1
1189,22,0,57.0,12.0,1
1190,20,0,57.0,13.0,0
1191,21,0,80.0,14.0,1
1192,21,0,79.0,15.0,1
1193,16,0,64.0,27.0,1
1194,21,0,72.0,11.0,1
1195,19,0,70.0,10.0,1
1196,20,0,30.0,21.0,1
1197,15,0,30.0,24.0,1
1198,03,0,6.0,25.0,1
1199,01,0,4.0,23.0,1
1200,17,0,86.0,28.0,1
1201,22,0,38.0,9.0,1
1202,17,1,42.0,9.0,1
1203,21,0,2.0,12.0,1
1204,21,0,33.0,44.0,1
1205,20,0,32.0,48.0,1
1206,08,0,10.0,52.0,1
1207,07,0,9.0,52.0,1
1208,04,0,6.0,52.0,1
1209,20,0,34.0,35.0,1
1210,16,0,25.0,53.0,1
1211,05,0,6.0,44.0,1
1212,21,0,48.0,72.0,1
1213,19,1,39.0,41.0,1
1214,16,1,30.0,85.0,1
1215,16,0,26.0,60.0,1
1216,14,0,22.0,47.0,1
1217,08,1,9.0,38.0,1
1218,04,0,6.0,39.0,1
1219,01,0,4.0,56.0,1
1220,01,0,4.0,56.0,1
1221,21,0,2.0,55.0,1
1222,16,0,68.0,14.0,1
1223,16,0,74.0,15.0,1
1224,20,0,27.0,24.0,1
1225,11,0,43.0,22.0,1
1226,12,0,12.0,21.0,1
1227,06,0,9.0,21.0,1
1228,05,0,8.0,19.0,1
1229,13,0,17.0,23.0,1
1230,21,0,28.0,13.0,1
1231,17,0,32.0,12.0,1
1232,21,0,35.0,25.0,1
1233,17,0,51.0,25.0,0
1234,21,0,46.0,24.0,1
1235,12,0,14.0,21.0,1
1236,10,0,12.0,21.0,1
1237,09,0,11.0,23.0,1
1238,21,0,87.0,12.0,1
1239,21,0,41.0,22.0,1
1240,22,0,43.0,21.0,0
1241,10,0,13.0,18.0,1
1242,04,0,7.0,18.0,1
1243,02,0,5.0,18.0,1
1244,21,0,82.0,1.0,1
1245,19,0,71.0,13.0,1
1246,16,0,58.0,12.0,1
1247,21,0,24.0,14.0,1
1248,20,0,21.0,13.0,1
1249,21,0,45.0,13.0,1
1250,19,0,44.0,15.0,0
1251,19,0,35.0,78.0,1
1252,20,0,26.0,87.0,1
1253,19,0,37.0,90.0,1
1254,20,0,62.0,14.0,1
1255,20,0,63.0,13.0,1
1256,21,0,26.0,17.0,1
1257,19,0,23.0,16.0,1
1258,19,0,21.0,15.0,1
1259,21,0,25.0,17.0,1
1260,21,0,25.0,17.0,1
1261,22,0,43.0,17.0,0
1262,22,0,50.0,16.0,0
1263,10,0,13.0,14.0,1
1264,06,0,9.0,14.0,1
1265,16,0,43.0,15.0,1
1266,21,0,30.0,45.0,1
1267,16,0,30.0,51.0,1
1268,21,0,27.0,48.0,1
1269,03,1,88.0,1.0,1
1270,21,0,34.0,25.0,1
1271,21,0,32.0,27.0,1
1272,08,0,11.0,22.0,1
1273,16,0,61.0,28.0,1
1274,21,0,66.0,10.0,1
1275,16,0,94.0,24.0,1
1276,13,0,88.0,5.0,1
1277,19,1,49.0,23.0,1
1278,16,1,68.0,23.0,1
1279,12,0,48.0,28.0,1
1280,01,1,70.0,3.0,1
1281,16,0,27.0,39.0,1
1282,01,0,3.0,56.0,1
1283,16,0,22.0,32.0,1
1284,21,0,42.0,21.0,1
1285,02,0,4.0,21.0,1
1286,21,0,45.0,22.0,1
1287,21,0,50.0,38.0,1
1288,21,0,39.0,37.0,1
1289,20,0,61.0,30.0,1
1290,21,0,44.0,47.0,1
1291,23,0,44.0,15.0,1
1292,21,0,2.0,14.0,1
1293,21,0,0.0,14.0,1
1294,20,0,49.0,15.0,1
1295,14,0,46.0,13.0,1
1296,16,0,20.0,17.0,1
1297,18,0,77.0,17.0,1
1298,21,0,33.0,24.0,1
1299,20,0,44.0,19.0,1
1300,16,0,21.0,23.0,1
1301,13,0,17.0,17.0,1
1302,21,0,1.0,24.0,1
1303,16,0,25.0,26.0,1
1304,20,0,55.0,14.0,1
1305,19,0,72.0,9.0,1
1306,21,0,60.0,8.0,1
1307,22,0,72.0,13.0,1
1308,16,0,74.0,14.0,1
1309,19,0,50.0,24.0,1
1310,16,0,18.0,35.0,1
1311,01,0,4.0,15.0,1
1312,16,0,28.0,91.0,1
1313,01,0,5.0,78.0,1
1314,01,0,4.0,61.0,1
1315,21,0,2.0,61.0,1
1316,08,0,60.0,9.0,1
1317,22,0,61.0,13.0,1
1318,22,0,61.0,12.0,0
1319,21,0,24.0,15.0,1
1320,19,0,38.0,29.0,1
1321,21,0,38.0,24.0,1
1322,21,0,2.0,18.0,1
1323,21,0,75.0,1.0,1
1324,16,0,28.0,19.0,1
1325,21,0,43.0,13.0,1
1326,19,0,39.0,15.0,1
1327,05,0,9.0,14.0,1
1328,04,0,7.0,14.0,1
1329,21,0,31.0,12.0,1
1330,21,0,31.0,11.0,1
1331,21,0,33.0,14.0,1
1332,16,0,46.0,16.0,1
1333,19,0,50.0,16.0,1
1334,16,0,20.0,18.0,1
1335,16,0,18.0,17.0,1
1336,19,0,21.0,6.0,1
1337,18,0,64.0,46.0,1
1338,21,0,23.0,21.0,1
1339,19,1,24.0,20.0,1
1340,20,0,37.0,14.0,1
1341,19,0,29.0,23.0,1
1342,16,0,29.0,23.0,1
1343,07,0,10.0,64.0,1
1344,21,0,64.0,15.0,1
1345,20,0,61.0,14.0,1
1346,05,0,8.0,64.0,1
1347,07,0,51.0,77.0,1
1348,14,0,43.0,59.0,1
1349,04,0,7.0,63.0,1
1350,22,0,67.0,12.0,1
1351,20,0,64.0,12.0,1
1352,22,0,55.0,13.0,1
1353,24,1,55.0,13.0,0
1354,16,1,27.0,15.0,1
1355,20,0,64.0,14.0,1
1356,16,0,62.0,14.0,1
1357,21,0,35.0,9.0,1
1358,22,0,38.0,9.0,1
1359,21,1,71.0,13.0,1
1360,19,0,37.0,25.0,1
1361,16,1,85.0,15.0,1
1362,19,0,26.0,10.0,1
1363,16,0,28.0,14.0,1
1364,16,0,58.0,16.0,1
1365,16,0,50.0,15.0,1
1366,21,0,33.0,13.0,1
1367,21,0,50.0,15.0,1
1368,22,0,50.0,14.0,1
1369,19,0,20.0,17.0,1
1370,18,0,18.0,16.0,1
1371,23,0,33.0,19.0,1
1372,21,0,33.0,21.0,1
1373,24,0,32.0,14.0,1
1374,22,0,33.0,14.0,1
1375,16,0,67.0,16.0,1
1376,17,0,71.0,18.0,1
1377,19,0,33.0,13.0,1
1378,16,0,34.0,14.0,1
1379,08,0,12.0,13.0,1
1380,07,0,11.0,12.0,1
1381,05,0,8.0,12.0,1
1382,01,0,4.0,16.0,1
1383,19,0,34.0,17.0,1
1384,11,1,41.0,19.0,1
1385,08,1,12.0,17.0,1
1386,07,1,10.0,13.0,1
1387,06,1,9.0,14.0,1
1388,19,0,79.0,14.0,1
1389,16,0,20.0,18.0,1
1390,16,0,19.0,20.0,1
1391,16,0,19.0,17.0,1
1392,22,0,50.0,29.0,1
1393,22,0,53.0,35.0,1
1394,06,0,10.0,22.0,1
1395,19,0,46.0,67.0,1
1396,22,0,61.0,58.0,0
1397,22,0,39.0,13.0,1
1398,23,0,40.0,13.0,0
1399,03,0,6.0,11.0,1
1400,01,0,3.0,14.0,1
1401,22,0,45.0,15.0,1
1402,21,0,47.0,13.0,1
1403,03,0,6.0,12.0,1
1404,03,0,6.0,12.0,1
1405,21,0,44.0,48.0,1
1406,22,0,48.0,45.0,1
1407,21,0,0.0,50.0,1
1408,19,0,55.0,25.0,1
1409,19,1,56.0,24.0,1
1410,21,0,22.0,14.0,1
1411,23,0,62.0,23.0,1
1412,21,0,66.0,24.0,1
1413,21,0,76.0,13.0,1
1414,16,0,65.0,12.0,1
1415,14,0,41.0,25.0,1
1416,16,0,49.0,21.0,0
1417,16,0,52.0,14.0,1
1418,19,0,21.0,23.0,1
1419,20,0,56.0,14.0,1
1420,22,0,58.0,14.0,1
1421,06,0,56.0,47.0,1
1422,06,0,63.0,43.0,1
1423,16,0,33.0,51.0,1
1424,17,0,62.0,22.0,1
1425,19,0,55.0,14.0,0
1426,16,0,59.0,15.0,1
1427,24,0,76.0,24.0,1
1428,21,0,73.0,19.0,1
1429,08,0,60.0,10.0,1
1430,16,0,63.0,11.0,1
1431,16,0,28.0,11.0,1
1432,16,0,25.0,11.0,0
1433,22,0,46.0,25.0,0
1434,22,0,46.0,26.0,0
1435,14,0,18.0,21.0,1
1436,14,0,18.0,22.0,1
1437,10,0,13.0,21.0,1
1438,19,0,65.0,16.0,1
1439,20,0,66.0,16.0,1
1440,19,0,77.0,11.0,1
1441,18,0,19.0,14.0,1
1442,21,0,27.0,27.0,1
1443,21,0,29.0,23.0,1
1444,22,0,26.0,31.0,1
1445,21,0,23.0,31.0,1
1446,19,0,61.0,24.0,1
1447,03,0,6.0,27.0,1
1448,21,0,60.0,36.0,1
1449,22,0,70.0,21.0,1
1450,19,0,24.0,2.0,1
1451,19,0,58.0,17.0,0
1452,18,0,26.0,20.0,1
1453,21,0,47.0,28.0,1
1454,16,0,25.0,37.0,1
1455,16,0,51.0,16.0,1
1456,21,0,64.0,8.0,1
1457,18,0,56.0,7.0,1
1458,22,0,54.0,15.0,1
1459,21,0,53.0,14.0,1
1460,19,0,23.0,17.0,1
1461,10,0,14.0,12.0,1
1462,16,0,35.0,32.0,1
1463,16,0,50.0,33.0,1
1464,10,0,14.0,32.0,1
1465,03,0,6.0,29.0,1
1466,21,1,43.0,22.0,1
1467,18,0,48.0,19.0,1
1468,09,0,12.0,20.0,1
1469,05,0,8.0,20.0,1
1470,16,0,87.0,11.0,1
1471,22,0,36.0,22.0,1
1472,19,0,33.0,27.0,1
1473,06,0,10.0,28.0,1
1474,01,0,4.0,29.0,1
1475,21,0,0.0,29.0,1
1476,01,1,70.0,2.0,1
1477,21,0,39.0,24.0,1
1478,21,0,39.0,22.0,1
1479,07,0,9.0,19.0,1
1480,05,0,7.0,19.0,1
1481,02,0,3.0,24.0,1
1482,09,0,12.0,12.0,1
1483,22,0,32.0,9.0,1
1484,14,0,30.0,10.0,1
1485,01,0,4.0,13.0,1
1486,08,0,10.0,12.0,1
1487,17,0,50.0,53.0,1
1488,16,0,26.0,70.0,1
1489,16,1,23.0,38.0,1
1490,01,1,3.0,83.0,1
1491,22,0,54.0,15.0,1
1492,19,0,57.0,12.0,1
1493,19,0,75.0,13.0,1
1494,19,0,87.0,13.0,1
1495,11,0,75.0,44.0,1
1496,18,0,94.0,29.0,1
1497,12,0,61.0,64.0,1
1498,12,0,60.0,66.0,1
1499,17,0,18.0,15.0,1
1500,21,0,70.0,11.0,1
1501,19,0,37.0,17.0,1
1502,16,0,94.0,17.0,1
1503,20,0,64.0,11.0,1
1504,22,0,48.0,23.0,1
1505,18,0,45.0,16.0,1
1506,16,0,45.0,12.0,1
1507,16,0,18.0,24.0,1
1508,11,0,14.0,12.0,1
1509,23,0,42.0,13.0,1
1510,21,1,41.0,14.0,1
1511,04,1,8.0,13.0,1
1512,02,1,4.0,14.0,1
1513,16,0,56.0,59.0,1
1514,20,0,53.0,40.0,1
1515,20,0,23.0,52.0,1
1516,18,0,39.0,13.0,1
1517,22,0,37.0,15.0,1
1518,02,0,3.0,15.0,1
1519,21,0,0.0,13.0,1
1520,16,0,62.0,35.0,1
1521,16,1,52.0,63.0,1
1522,12,0,14.0,38.0,1
1523,07,0,11.0,50.0,1
1524,15,0,68.0,17.0,1
1525,21,0,69.0,18.0,1
1526,14,0,35.0,3.0,1
1527,21,0,28.0,11.0,1
1528,21,0,32.0,11.0,1
1529,21,0,2.0,11.0,1
1530,11,0,36.0,19.0,1
1531,11,0,36.0,17.0,1
1532,05,0,7.0,19.0,1
1533,01,0,3.0,24.0,1
1534,19,0,81.0,3.0,1
1535,22,0,34.0,20.0,1
1536,21,0,76.0,11.0,1
1537,16,0,67.0,9.0,1
1538,20,0,34.0,15.0,1
1539,16,1,37.0,14.0,1
1540,08,0,11.0,16.0,1
1541,02,0,4.0,17.0,1
1542,21,0,32.0,24.0,1
1543,19,0,46.0,21.0,1
1544,16,0,49.0,27.0,1
1545,19,0,21.0,28.0,1
1546,19,0,19.0,25.0,1
1547,16,0,79.0,15.0,1
1548,16,0,80.0,12.0,1
1549,18,1,62.0,11.0,1
1550,19,0,62.0,12.0,1
1551,10,0,30.0,44.0,1
1552,22,1,32.0,27.0,1
1553,12,1,29.0,23.0,1
1554,18,0,63.0,12.0,1
1555,18,0,54.0,25.0,1
1556,09,0,35.0,1.0,1
1557,18,0,24.0,13.0,1
1558,21,0,2.0,11.0,1
1559,11,0,24.0,14.0,1
1560,19,0,76.0,13.0,1
1561,18,0,75.0,14.0,1
1562,20,0,61.0,15.0,1
1563,21,0,77.0,16.0,1
1564,18,0,78.0,16.0,1
1565,21,0,80.0,19.0,1
1566,21,0,79.0,17.0,1
1567,22,0,34.0,18.0,0
1568,19,0,37.0,19.0,1
1569,16,0,83.0,20.0,1
1570,16,0,50.0,27.0,1
1571,10,0,13.0,20.0,1
1572,19,0,29.0,37.0,1
1573,03,0,6.0,32.0,1
1574,16,0,28.0,36.0,1
1575,21,0,43.0,16.0,1
1576,13,1,53.0,16.0,1
1577,14,1,18.0,17.0,1
1578,21,0,61.0,23.0,1
1579,19,0,52.0,23.0,1
1580,21,0,31.0,63.0,1
1581,22,0,41.0,82.0,1
1582,21,0,0.0,54.0,1
1583,19,0,65.0,12.0,1
1584,19,0,58.0,15.0,1
1585,02,0,4.0,12.0,1
1586,21,0,65.0,12.0,0
1587,16,0,22.0,20.0,1
1588,17,0,22.0,29.0,1
1589,15,0,40.0,44.0,1
1590,07,0,10.0,33.0,1
1591,21,0,39.0,14.0,1
1592,19,0,40.0,14.0,1
1593,02,0,5.0,12.0,1
1594,21,0,1.0,17.0,1
1595,16,0,54.0,12.0,1
1596,20,0,63.0,12.0,1
1597,21,0,49.0,20.0,1
1598,20,0,21.0,20.0,1
1599,19,0,65.0,14.0,1
1600,19,0,34.0,11.0,1
1601,21,0,1.0,14.0,1
1602,21,0,35.0,11.0,1
1603,17,1,36.0,24.0,1
1604,21,0,76.0,14.0,1
1605,19,0,68.0,14.0,1
1606,14,0,26.0,8.0,1
1607,16,0,35.0,12.0,1
1608,21,0,2.0,13.0,1
1609,19,0,46.0,20.0,1
1610,19,0,41.0,17.0,1
1611,12,0,15.0,25.0,1
1612,07,0,9.0,16.0,1
1613,22,0,41.0,18.0,1
1614,21,0,36.0,18.0,1
1615,22,0,56.0,14.0,1
1616,19,0,59.0,10.0,1
1617,21,0,24.0,23.0,1
1618,21,0,25.0,23.0,1
1619,01,0,4.0,27.0,1
1620,15,0,75.0,15.0,1
1621,18,0,86.0,24.0,1
1622,16,0,85.0,23.0,1
1623,22,0,34.0,15.0,1
1624,21,0,55.0,20.0,1
1625,18,0,47.0,17.0,1
1626,21,0,61.0,12.0,1
1627,18,1,74.0,14.0,1
1628,14,0,74.0,12.0,1
1629,21,0,56.0,12.0,1
1630,17,0,64.0,15.0,1
1631,19,0,63.0,16.0,1
1632,21,0,31.0,17.0,1
1633,22,0,38.0,21.0,0
1634,21,0,51.0,24.0,1
1635,21,0,51.0,27.0,1
1636,21,0,2.0,21.0,1
1637,16,0,19.0,27.0,1
1638,19,0,18.0,28.0,1
1639,16,0,18.0,29.0,1
1640,14,0,18.0,27.0,1
1641,19,0,71.0,13.0,1
1642,15,0,49.0,26.0,1
1643,16,0,49.0,29.0,1
1644,20,0,19.0,34.0,1
1645,19,0,19.0,36.0,1
1646,20,0,54.0,85.0,1
1647,21,0,28.0,114.0,1
1648,16,0,81.0,76.0,1
1649,16,0,83.0,15.0,1
1650,16,0,53.0,57.0,1
1651,16,0,49.0,56.0,0
1652,16,0,69.0,9.0,1
1653,21,0,80.0,12.0,1
1654,18,0,50.0,12.0,1
1655,21,0,46.0,12.0,1
1656,08,0,11.0,12.0,1
1657,05,0,8.0,11.0,1
1658,20,0,35.0,14.0,1
1659,05,0,8.0,12.0,1
1660,21,0,33.0,14.0,1
1661,22,0,57.0,13.0,1
1662,21,0,66.0,15.0,1
1663,19,0,63.0,16.0,1
1664,16,0,94.0,19.0,1
1665,22,0,44.0,3.0,0
1666,22,0,49.0,4.0,1
1667,08,0,11.0,3.0,1
1668,04,0,7.0,4.0,1
1669,16,0,46.0,17.0,0
1670,06,0,10.0,14.0,1
1671,04,0,7.0,15.0,1
1672,19,0,40.0,23.0,1
1673,22,0,46.0,22.0,0
1674,06,0,9.0,23.0,1
1675,01,0,3.0,25.0,1
1676,17,0,74.0,16.0,0
1677,19,0,74.0,14.0,1
1678,21,1,50.0,10.0,1
1679,22,1,40.0,14.0,1
1680,21,0,40.0,32.0,1
1681,20,0,49.0,27.0,1
1682,20,0,50.0,25.0,1
1683,07,0,80.0,37.0,1
1684,16,0,60.0,14.0,1
1685,16,0,57.0,10.0,1
1686,16,0,52.0,7.0,1
1687,18,0,23.0,10.0,1
1688,21,0,36.0,13.0,1
1689,16,1,35.0,14.0,0
1690,16,1,35.0,13.0,1
1691,01,1,3.0,15.0,1
1692,21,0,0.0,16.0,1
1693,17,1,27.0,16.0,1
1694,16,1,23.0,15.0,1
1695,20,1,23.0,13.0,1
